colour_name,colour,x,y,latitude,longitude
green,"[96, 184, 23]",2243,652,53.37144576392328,-6.1775934062504305
green,"[96, 184, 23]",2230,652,53.371446242782156,-6.178982072171002
green,"[96, 184, 23]",2217,652,53.37144672164103,-6.180370738091574
green,"[96, 184, 23]",2204,652,53.3714472004999,-6.181759404012144
green,"[96, 184, 23]",2191,652,53.37144767935877,-6.183148069932716
green,"[96, 184, 23]",2178,652,53.371448158217646,-6.184536735853287
green,"[96, 184, 23]",2165,652,53.37144863707652,-6.185925401773859
green,"[96, 184, 23]",2153,652,53.37144907910009,-6.187207247239002
white,"[255, 255, 255]",2140,652,53.37144955795896,-6.188595913159573
white,"[255, 255, 255]",2127,652,53.37145003681783,-6.189984579080145
green,"[96, 184, 23]",2114,652,53.371450515676706,-6.191373245000715
green,"[96, 184, 23]",2101,652,53.37145099453558,-6.192761910921287
green,"[96, 184, 23]",2088,652,53.37145147339445,-6.194150576841858
green,"[96, 184, 23]",2075,652,53.371451952253324,-6.19553924276243
green,"[96, 184, 23]",2063,652,53.3714523942769,-6.196821088227573
red,"[235, 52, 0]",2050,652,53.371452873135766,-6.198209754148144
green,"[96, 184, 23]",2037,652,53.37145335199464,-6.199598420068716
green,"[96, 184, 23]",2024,652,53.37145383085351,-6.200987085989287
green,"[96, 184, 23]",2011,652,53.371454309712384,-6.202375751909858
green,"[96, 184, 23]",1998,652,53.371454788571256,-6.203764417830429
green,"[96, 184, 23]",1985,652,53.37145526743013,-6.205153083751001
green,"[96, 184, 23]",1973,652,53.371455709453706,-6.206434929216144
green,"[96, 184, 23]",1960,652,53.37145618831258,-6.207823595136715
green,"[96, 184, 23]",1947,652,53.37145666717145,-6.209212261057287
green,"[96, 184, 23]",1934,652,53.371457146030316,-6.210600926977858
green,"[96, 184, 23]",1921,652,53.37145762488919,-6.211989592898429
white,"[255, 255, 255]",1908,652,53.37145810374806,-6.2133782588190005
white,"[255, 255, 255]",1895,652,53.371458582606934,-6.214766924739572
white,"[255, 255, 255]",1883,652,53.37145902463051,-6.216048770204715
white,"[255, 255, 255]",1870,652,53.37145950348938,-6.217437436125286
green,"[96, 184, 23]",1857,652,53.371459982348256,-6.218826102045858
green,"[96, 184, 23]",1844,652,53.37146046120713,-6.2202147679664295
green,"[96, 184, 23]",1831,652,53.371460940066,-6.221603433887001
green,"[96, 184, 23]",1818,652,53.37146141892487,-6.222992099807572
green,"[96, 184, 23]",1805,652,53.37146189778374,-6.224380765728143
green,"[96, 184, 23]",1793,652,53.371462339807316,-6.225662611193286
green,"[96, 184, 23]",1780,652,53.37146281866619,-6.2270512771138575
white,"[255, 255, 255]",1767,652,53.37146329752506,-6.228439943034429
white,"[255, 255, 255]",1754,652,53.37146377638393,-6.229828608955001
white,"[255, 255, 255]",1741,652,53.371464255242806,-6.231217274875572
green,"[96, 184, 23]",1728,652,53.37146473410168,-6.232605940796143
green,"[96, 184, 23]",1715,652,53.37146521296055,-6.233994606716714
white,"[255, 255, 255]",1703,652,53.37146565498412,-6.235276452181857
green,"[96, 184, 23]",1690,652,53.37146613384299,-6.236665118102429
green,"[96, 184, 23]",1677,652,53.371466612701866,-6.238053784023
red,"[235, 52, 0]",1664,652,53.37146709156074,-6.239442449943572
green,"[96, 184, 23]",1651,652,53.37146757041961,-6.240831115864143
red,"[235, 52, 0]",1638,652,53.371468049278484,-6.242219781784715
green,"[96, 184, 23]",1625,652,53.371468528137356,-6.243608447705285
green,"[96, 184, 23]",1613,652,53.371468970160926,-6.244890293170428
green,"[96, 184, 23]",1600,652,53.3714694490198,-6.246278959091
white,"[255, 255, 255]",1587,652,53.37146992787867,-6.247667625011571
red,"[235, 52, 0]",1574,652,53.371470406737544,-6.249056290932143
green,"[96, 184, 23]",1561,652,53.371470885596416,-6.250444956852714
green,"[96, 184, 23]",1548,652,53.37147136445529,-6.251833622773286
green,"[96, 184, 23]",1535,652,53.37147184331416,-6.253222288693856
green,"[96, 184, 23]",1523,652,53.37147228533774,-6.254504134158999
red,"[235, 52, 0]",1510,652,53.37147276419661,-6.255892800079571
white,"[255, 255, 255]",1497,652,53.371473243055476,-6.257281466000142
red,"[235, 52, 0]",1484,652,53.37147372191435,-6.258670131920714
green,"[96, 184, 23]",1471,652,53.37147420077322,-6.260058797841285
green,"[96, 184, 23]",1458,652,53.371474679632094,-6.261447463761857
green,"[96, 184, 23]",1445,652,53.371475158490966,-6.262836129682428
green,"[96, 184, 23]",1433,652,53.37147560051454,-6.26411797514757
green,"[96, 184, 23]",1420,652,53.371476079373416,-6.265506641068142
green,"[96, 184, 23]",1407,652,53.37147655823229,-6.266895306988713
green,"[96, 184, 23]",1394,652,53.37147703709116,-6.268283972909285
green,"[96, 184, 23]",1381,652,53.371477515950026,-6.2696726388298565
green,"[96, 184, 23]",1368,652,53.3714779948089,-6.271061304750428
green,"[96, 184, 23]",1355,652,53.37147847366777,-6.2724499706709995
green,"[96, 184, 23]",1342,652,53.371478952526644,-6.27383863659157
white,"[255, 255, 255]",1329,652,53.37147943138552,-6.275227302512142
white,"[255, 255, 255]",1316,652,53.37147991024439,-6.276615968432713
green,"[96, 184, 23]",1303,652,53.37148038910326,-6.278004634353285
green,"[96, 184, 23]",1290,652,53.371480867962134,-6.279393300273856
green,"[96, 184, 23]",1277,652,53.37148134682101,-6.280781966194428
green,"[96, 184, 23]",1265,652,53.371481788844584,-6.282063811659571
white,"[255, 255, 255]",1252,652,53.37148226770345,-6.283452477580142
red,"[235, 52, 0]",1239,652,53.37148274656232,-6.284841143500713
green,"[96, 184, 23]",1226,652,53.371483225421194,-6.286229809421284
green,"[96, 184, 23]",1213,652,53.37148370428007,-6.287618475341856
green,"[96, 184, 23]",1200,652,53.37148418313894,-6.289007141262427
green,"[96, 184, 23]",1187,652,53.37148466199781,-6.290395807182999
green,"[96, 184, 23]",1175,652,53.37148510402139,-6.291677652648142
green,"[96, 184, 23]",1162,652,53.37148558288026,-6.293066318568713
green,"[96, 184, 23]",1149,652,53.371486061739134,-6.294454984489284
green,"[96, 184, 23]",1136,652,53.371486540598,-6.295843650409855
green,"[96, 184, 23]",1123,652,53.37148701945687,-6.297232316330427
green,"[96, 184, 23]",1110,652,53.371487498315744,-6.298620982250998
green,"[96, 184, 23]",1097,652,53.37148797717462,-6.30000964817157
green,"[96, 184, 23]",1085,652,53.371488419198194,-6.301291493636713
green,"[96, 184, 23]",1072,652,53.371488898057066,-6.302680159557284
green,"[96, 184, 23]",1059,652,53.37148937691594,-6.304068825477856
green,"[96, 184, 23]",1046,652,53.37148985577481,-6.3054574913984265
green,"[96, 184, 23]",1033,652,53.371490334633684,-6.306846157318998
white,"[255, 255, 255]",1020,652,53.37149081349255,-6.3082348232395695
white,"[255, 255, 255]",1007,652,53.37149129235142,-6.309623489160141
green,"[96, 184, 23]",995,652,53.371491734375,-6.310905334625284
green,"[96, 184, 23]",982,652,53.37149221323387,-6.312294000545855
green,"[96, 184, 23]",969,652,53.371492692092744,-6.313682666466427
green,"[96, 184, 23]",956,652,53.37149317095162,-6.315071332386998
green,"[96, 184, 23]",943,652,53.37149364981049,-6.316459998307569
red,"[235, 52, 0]",930,652,53.37149412866936,-6.317848664228141
green,"[96, 184, 23]",917,652,53.371494607528234,-6.319237330148712
red,"[235, 52, 0]",905,652,53.371495049551804,-6.320519175613855
green,"[96, 184, 23]",892,652,53.37149552841068,-6.3219078415344265
red,"[235, 52, 0]",879,652,53.37149600726955,-6.323296507454998
red,"[235, 52, 0]",866,652,53.37149648612842,-6.32468517337557
red,"[235, 52, 0]",853,652,53.371496964987294,-6.32607383929614
green,"[96, 184, 23]",840,652,53.37149744384617,-6.327462505216712
green,"[96, 184, 23]",827,652,53.37149792270504,-6.328851171137283
green,"[96, 184, 23]",815,652,53.37149836472861,-6.330133016602426
green,"[96, 184, 23]",802,652,53.37149884358748,-6.331521682522998
white,"[255, 255, 255]",2615,639,53.37226129939337,-6.137855043147333
white,"[255, 255, 255]",2603,639,53.37226174141695,-6.139136888612476
white,"[255, 255, 255]",2590,639,53.372262220275815,-6.140525554533047
white,"[255, 255, 255]",2577,639,53.37226269913469,-6.141914220453618
green,"[96, 184, 23]",2564,639,53.37226317799356,-6.143302886374189
white,"[255, 255, 255]",2551,639,53.37226365685243,-6.144691552294761
white,"[255, 255, 255]",2538,639,53.372264135711305,-6.1460802182153325
green,"[96, 184, 23]",2525,639,53.37226461457018,-6.147468884135904
white,"[255, 255, 255]",2513,639,53.372265056593754,-6.148750729601047
white,"[255, 255, 255]",2500,639,53.37226553545263,-6.150139395521618
white,"[255, 255, 255]",2487,639,53.3722660143115,-6.15152806144219
green,"[96, 184, 23]",2474,639,53.372266493170365,-6.1529167273627605
red,"[235, 52, 0]",2461,639,53.37226697202924,-6.154305393283332
green,"[96, 184, 23]",2448,639,53.37226745088811,-6.155694059203904
red,"[235, 52, 0]",2435,639,53.37226792974698,-6.157082725124475
green,"[96, 184, 23]",2358,639,53.37227076606492,-6.165307900192475
red,"[235, 52, 0]",2345,639,53.37227124492379,-6.166696566113046
white,"[255, 255, 255]",2333,639,53.372271686947364,-6.167978411578189
red,"[235, 52, 0]",2320,639,53.37227216580624,-6.169367077498761
green,"[96, 184, 23]",2307,639,53.37227264466511,-6.170755743419332
green,"[96, 184, 23]",2294,639,53.37227312352398,-6.172144409339904
red,"[235, 52, 0]",2281,639,53.372273602382855,-6.173533075260474
white,"[255, 255, 255]",2268,639,53.37227408124173,-6.174921741181046
white,"[255, 255, 255]",2255,639,53.3722745601006,-6.176310407101617
white,"[255, 255, 255]",2243,639,53.37227500212417,-6.17759225256676
white,"[255, 255, 255]",2230,639,53.37227548098304,-6.178980918487332
red,"[235, 52, 0]",2217,639,53.372275959841915,-6.180369584407903
green,"[96, 184, 23]",2204,639,53.37227643870079,-6.181758250328475
white,"[255, 255, 255]",2191,639,53.37227691755966,-6.183146916249045
white,"[255, 255, 255]",2178,639,53.37227739641853,-6.184535582169617
red,"[235, 52, 0]",2165,639,53.372277875277405,-6.185924248090188
green,"[96, 184, 23]",2153,639,53.372278317300974,-6.187206093555331
green,"[96, 184, 23]",2140,639,53.37227879615985,-6.188594759475903
green,"[96, 184, 23]",2127,639,53.37227927501872,-6.189983425396474
green,"[96, 184, 23]",2114,639,53.37227975387759,-6.191372091317046
green,"[96, 184, 23]",2101,639,53.372280232736465,-6.192760757237617
green,"[96, 184, 23]",2088,639,53.37228071159534,-6.194149423158188
green,"[96, 184, 23]",2075,639,53.37228119045421,-6.1955380890787595
green,"[96, 184, 23]",2063,639,53.37228163247779,-6.196819934543902
red,"[235, 52, 0]",2050,639,53.37228211133666,-6.198208600464474
red,"[235, 52, 0]",2037,639,53.372282590195525,-6.199597266385045
green,"[96, 184, 23]",2024,639,53.3722830690544,-6.200985932305617
green,"[96, 184, 23]",2011,639,53.37228354791327,-6.202374598226188
green,"[96, 184, 23]",1998,639,53.37228402677214,-6.203763264146759
green,"[96, 184, 23]",1985,639,53.372284505631015,-6.205151930067331
green,"[96, 184, 23]",1973,639,53.37228494765459,-6.206433775532473
green,"[96, 184, 23]",1960,639,53.372285426513464,-6.207822441453045
green,"[96, 184, 23]",1947,639,53.37228590537234,-6.2092111073736165
white,"[255, 255, 255]",1934,639,53.37228638423121,-6.210599773294188
white,"[255, 255, 255]",1921,639,53.372286863090075,-6.2119884392147595
green,"[96, 184, 23]",1908,639,53.37228734194895,-6.213377105135331
green,"[96, 184, 23]",1895,639,53.37228782080782,-6.214765771055902
green,"[96, 184, 23]",1883,639,53.3722882628314,-6.2160476165210445
green,"[96, 184, 23]",1870,639,53.37228874169027,-6.217436282441616
white,"[255, 255, 255]",1857,639,53.37228922054914,-6.218824948362188
green,"[96, 184, 23]",1844,639,53.372289699408014,-6.220213614282759
green,"[96, 184, 23]",1831,639,53.37229017826689,-6.221602280203331
green,"[96, 184, 23]",1818,639,53.37229065712576,-6.222990946123902
green,"[96, 184, 23]",1805,639,53.37229113598463,-6.224379612044473
white,"[255, 255, 255]",1793,639,53.3722915780082,-6.225661457509616
white,"[255, 255, 255]",1780,639,53.372292056867074,-6.227050123430187
white,"[255, 255, 255]",1767,639,53.37229253572595,-6.228438789350759
white,"[255, 255, 255]",1754,639,53.37229301458482,-6.22982745527133
green,"[96, 184, 23]",1741,639,53.37229349344369,-6.231216121191902
green,"[96, 184, 23]",1728,639,53.372293972302565,-6.232604787112473
green,"[96, 184, 23]",1715,639,53.37229445116144,-6.233993453033045
red,"[235, 52, 0]",1703,639,53.37229489318501,-6.235275298498188
green,"[96, 184, 23]",1690,639,53.37229537204388,-6.236663964418758
green,"[96, 184, 23]",1677,639,53.37229585090275,-6.23805263033933
green,"[96, 184, 23]",1664,639,53.372296329761625,-6.239441296259901
green,"[96, 184, 23]",1651,639,53.3722968086205,-6.240829962180473
green,"[96, 184, 23]",1638,639,53.37229728747937,-6.242218628101044
green,"[96, 184, 23]",1625,639,53.37229776633824,-6.243607294021616
green,"[96, 184, 23]",1613,639,53.37229820836181,-6.244889139486759
red,"[235, 52, 0]",1600,639,53.372298687220685,-6.246277805407329
red,"[235, 52, 0]",1587,639,53.37229916607956,-6.247666471327901
green,"[96, 184, 23]",1574,639,53.37229964493843,-6.249055137248472
green,"[96, 184, 23]",1561,639,53.3723001237973,-6.250443803169044
green,"[96, 184, 23]",1548,639,53.372300602656175,-6.251832469089615
green,"[96, 184, 23]",1535,639,53.37230108151505,-6.253221135010187
green,"[96, 184, 23]",1523,639,53.372301523538624,-6.25450298047533
green,"[96, 184, 23]",1510,639,53.3723020023975,-6.2558916463959005
green,"[96, 184, 23]",1497,639,53.37230248125637,-6.257280312316472
green,"[96, 184, 23]",1484,639,53.372302960115235,-6.2586689782370435
green,"[96, 184, 23]",1471,639,53.37230343897411,-6.260057644157615
green,"[96, 184, 23]",1458,639,53.37230391783298,-6.2614463100781865
green,"[96, 184, 23]",1445,639,53.37230439669185,-6.262834975998758
green,"[96, 184, 23]",1433,639,53.37230483871543,-6.264116821463901
green,"[96, 184, 23]",1420,639,53.3723053175743,-6.265505487384472
green,"[96, 184, 23]",1407,639,53.372305796433174,-6.266894153305043
green,"[96, 184, 23]",1394,639,53.37230627529205,-6.268282819225615
green,"[96, 184, 23]",1381,639,53.37230675415092,-6.269671485146186
green,"[96, 184, 23]",1368,639,53.372307233009785,-6.271060151066758
green,"[96, 184, 23]",1355,639,53.37230771186866,-6.272448816987329
white,"[255, 255, 255]",1342,639,53.37230819072753,-6.273837482907901
green,"[96, 184, 23]",1329,639,53.3723086695864,-6.275226148828472
white,"[255, 255, 255]",1316,639,53.372309148445275,-6.276614814749043
white,"[255, 255, 255]",1303,639,53.37230962730415,-6.278003480669614
green,"[96, 184, 23]",1290,639,53.37231010616302,-6.279392146590186
green,"[96, 184, 23]",1277,639,53.37231058502189,-6.280780812510757
green,"[96, 184, 23]",1265,639,53.37231102704547,-6.2820626579759
green,"[96, 184, 23]",1252,639,53.37231150590434,-6.283451323896472
green,"[96, 184, 23]",1239,639,53.37231198476321,-6.284839989817043
green,"[96, 184, 23]",1226,639,53.37231246362208,-6.286228655737614
green,"[96, 184, 23]",1213,639,53.37231294248095,-6.287617321658185
green,"[96, 184, 23]",1200,639,53.372313421339825,-6.289005987578757
green,"[96, 184, 23]",1187,639,53.3723139001987,-6.2903946534993285
green,"[96, 184, 23]",1175,639,53.372314342222275,-6.291676498964471
green,"[96, 184, 23]",1162,639,53.37231482108115,-6.293065164885043
green,"[96, 184, 23]",1149,639,53.37231529994002,-6.294453830805614
green,"[96, 184, 23]",1136,639,53.37231577879889,-6.295842496726186
green,"[96, 184, 23]",1123,639,53.37231625765776,-6.2972311626467565
green,"[96, 184, 23]",1110,639,53.37231673651663,-6.298619828567328
green,"[96, 184, 23]",1097,639,53.3723172153755,-6.3000084944879
white,"[255, 255, 255]",1085,639,53.37231765739908,-6.301290339953042
white,"[255, 255, 255]",1072,639,53.37231813625795,-6.302679005873614
green,"[96, 184, 23]",1059,639,53.372318615116825,-6.3040676717941855
green,"[96, 184, 23]",1046,639,53.3723190939757,-6.305456337714757
green,"[96, 184, 23]",1033,639,53.37231957283457,-6.306845003635328
green,"[96, 184, 23]",1020,639,53.37232005169344,-6.308233669555899
green,"[96, 184, 23]",1007,639,53.37232053055231,-6.309622335476471
green,"[96, 184, 23]",995,639,53.372320972575885,-6.3109041809416135
red,"[235, 52, 0]",982,639,53.37232145143476,-6.312292846862185
red,"[235, 52, 0]",969,639,53.37232193029363,-6.313681512782757
green,"[96, 184, 23]",956,639,53.3723224091525,-6.315070178703328
red,"[235, 52, 0]",943,639,53.372322888011375,-6.3164588446239
green,"[96, 184, 23]",930,639,53.37232336687025,-6.31784751054447
green,"[96, 184, 23]",917,639,53.37232384572912,-6.319236176465042
green,"[96, 184, 23]",905,639,53.37232428775269,-6.320518021930185
green,"[96, 184, 23]",892,639,53.37232476661156,-6.321906687850756
green,"[96, 184, 23]",879,639,53.372325245470435,-6.323295353771328
red,"[235, 52, 0]",866,639,53.37232572432931,-6.324684019691899
red,"[235, 52, 0]",853,639,53.37232620318818,-6.326072685612471
green,"[96, 184, 23]",840,639,53.37232668204705,-6.327461351533041
green,"[96, 184, 23]",827,639,53.372327160905925,-6.328850017453613
green,"[96, 184, 23]",815,639,53.372327602929495,-6.330131862918756
green,"[96, 184, 23]",802,639,53.37232808178837,-6.331520528839327
white,"[255, 255, 255]",2628,626,53.373090058735386,-6.136465223543091
white,"[255, 255, 255]",2615,626,53.37309053759426,-6.1378538894636625
white,"[255, 255, 255]",2603,626,53.373090979617835,-6.139135734928805
white,"[255, 255, 255]",2590,626,53.37309145847671,-6.140524400849377
green,"[96, 184, 23]",2577,626,53.37309193733557,-6.141913066769948
white,"[255, 255, 255]",2564,626,53.373092416194446,-6.14330173269052
white,"[255, 255, 255]",2551,626,53.37309289505332,-6.144690398611091
white,"[255, 255, 255]",2538,626,53.37309337391219,-6.146079064531662
white,"[255, 255, 255]",2525,626,53.37309385277106,-6.147467730452234
white,"[255, 255, 255]",2513,626,53.37309429479464,-6.1487495759173765
white,"[255, 255, 255]",2500,626,53.37309477365351,-6.150138241837948
white,"[255, 255, 255]",2487,626,53.373095252512385,-6.1515269077585195
green,"[96, 184, 23]",2397,626,53.37309856768919,-6.161140748747091
green,"[96, 184, 23]",2384,626,53.37309904654806,-6.162529414667662
white,"[255, 255, 255]",2371,626,53.373099525406936,-6.163918080588234
red,"[235, 52, 0]",2358,626,53.37310000426581,-6.165306746508804
white,"[255, 255, 255]",2345,626,53.37310048312468,-6.166695412429376
white,"[255, 255, 255]",2333,626,53.37310092514825,-6.167977257894519
white,"[255, 255, 255]",2320,626,53.37310140400712,-6.16936592381509
white,"[255, 255, 255]",2307,626,53.373101882865996,-6.170754589735662
white,"[255, 255, 255]",2294,626,53.37310236172487,-6.172143255656233
green,"[96, 184, 23]",2281,626,53.37310284058374,-6.173531921576805
white,"[255, 255, 255]",2268,626,53.37310331944261,-6.174920587497375
white,"[255, 255, 255]",2255,626,53.373103798301486,-6.176309253417947
white,"[255, 255, 255]",2243,626,53.373104240325056,-6.17759109888309
white,"[255, 255, 255]",2230,626,53.37310471918393,-6.178979764803661
green,"[96, 184, 23]",2217,626,53.3731051980428,-6.180368430724233
green,"[96, 184, 23]",2204,626,53.37310567690167,-6.181757096644804
white,"[255, 255, 255]",2191,626,53.373106155760546,-6.183145762565376
white,"[255, 255, 255]",2178,626,53.37310663461942,-6.184534428485947
white,"[255, 255, 255]",2165,626,53.37310711347829,-6.185923094406518
green,"[96, 184, 23]",2153,626,53.37310755550187,-6.187204939871661
white,"[255, 255, 255]",2140,626,53.37310803436073,-6.188593605792232
white,"[255, 255, 255]",2127,626,53.373108513219606,-6.189982271712804
white,"[255, 255, 255]",2114,626,53.37310899207848,-6.191370937633375
green,"[96, 184, 23]",2101,626,53.37310947093735,-6.192759603553947
green,"[96, 184, 23]",2088,626,53.37310994979622,-6.1941482694745185
green,"[96, 184, 23]",2075,626,53.373110428655096,-6.19553693539509
green,"[96, 184, 23]",2063,626,53.37311087067867,-6.196818780860232
red,"[235, 52, 0]",2050,626,53.373111349537545,-6.1982074467808035
green,"[96, 184, 23]",2037,626,53.37311182839642,-6.199596112701375
green,"[96, 184, 23]",2024,626,53.37311230725528,-6.2009847786219465
green,"[96, 184, 23]",2011,626,53.373112786114156,-6.202373444542518
green,"[96, 184, 23]",1998,626,53.37311326497303,-6.20376211046309
green,"[96, 184, 23]",1985,626,53.3731137438319,-6.205150776383661
green,"[96, 184, 23]",1973,626,53.37311418585548,-6.206432621848803
green,"[96, 184, 23]",1960,626,53.37311466471435,-6.207821287769375
green,"[96, 184, 23]",1947,626,53.37311514357322,-6.209209953689946
green,"[96, 184, 23]",1934,626,53.373115622432096,-6.210598619610518
white,"[255, 255, 255]",1921,626,53.37311610129097,-6.211987285531089
green,"[96, 184, 23]",1908,626,53.37311658014983,-6.213375951451661
green,"[96, 184, 23]",1895,626,53.373117059008706,-6.214764617372232
green,"[96, 184, 23]",1883,626,53.37311750103228,-6.216046462837375
green,"[96, 184, 23]",1870,626,53.373117979891155,-6.217435128757946
green,"[96, 184, 23]",1857,626,53.37311845875003,-6.218823794678517
green,"[96, 184, 23]",1844,626,53.3731189376089,-6.220212460599089
green,"[96, 184, 23]",1831,626,53.37311941646777,-6.22160112651966
green,"[96, 184, 23]",1818,626,53.373119895326646,-6.222989792440232
green,"[96, 184, 23]",1805,626,53.37312037418552,-6.224378458360803
green,"[96, 184, 23]",1793,626,53.37312081620909,-6.225660303825946
green,"[96, 184, 23]",1780,626,53.37312129506796,-6.227048969746518
white,"[255, 255, 255]",1767,626,53.37312177392683,-6.228437635667088
white,"[255, 255, 255]",1754,626,53.373122252785706,-6.22982630158766
white,"[255, 255, 255]",1741,626,53.37312273164458,-6.231214967508231
green,"[96, 184, 23]",1728,626,53.37312321050345,-6.232603633428803
green,"[96, 184, 23]",1715,626,53.37312368936232,-6.233992299349374
green,"[96, 184, 23]",1703,626,53.37312413138589,-6.235274144814517
green,"[96, 184, 23]",1690,626,53.373124610244766,-6.236662810735089
green,"[96, 184, 23]",1677,626,53.37312508910364,-6.238051476655659
green,"[96, 184, 23]",1664,626,53.37312556796251,-6.239440142576231
green,"[96, 184, 23]",1651,626,53.37312604682138,-6.240828808496802
green,"[96, 184, 23]",1638,626,53.373126525680256,-6.242217474417374
green,"[96, 184, 23]",1625,626,53.37312700453913,-6.2436061403379455
red,"[235, 52, 0]",1613,626,53.373127446562705,-6.244887985803088
red,"[235, 52, 0]",1600,626,53.37312792542158,-6.24627665172366
green,"[96, 184, 23]",1587,626,53.37312840428044,-6.2476653176442305
green,"[96, 184, 23]",1574,626,53.373128883139316,-6.249053983564802
green,"[96, 184, 23]",1561,626,53.37312936199819,-6.2504426494853735
green,"[96, 184, 23]",1548,626,53.37312984085706,-6.251831315405945
green,"[96, 184, 23]",1535,626,53.37313031971593,-6.253219981326517
green,"[96, 184, 23]",1523,626,53.37313076173951,-6.2545018267916594
green,"[96, 184, 23]",1510,626,53.37313124059838,-6.255890492712231
red,"[235, 52, 0]",1497,626,53.373131719457255,-6.2572791586328025
green,"[96, 184, 23]",1484,626,53.37313219831613,-6.258667824553373
green,"[96, 184, 23]",1471,626,53.37313267717499,-6.260056490473945
green,"[96, 184, 23]",1458,626,53.373133156033866,-6.261445156394516
white,"[255, 255, 255]",1445,626,53.37313363489274,-6.262833822315088
green,"[96, 184, 23]",1433,626,53.373134076916315,-6.2641156677802305
green,"[96, 184, 23]",1420,626,53.37313455577519,-6.265504333700802
green,"[96, 184, 23]",1407,626,53.37313503463406,-6.266892999621374
green,"[96, 184, 23]",1394,626,53.37313551349293,-6.268281665541944
green,"[96, 184, 23]",1381,626,53.373135992351806,-6.269670331462516
green,"[96, 184, 23]",1368,626,53.37313647121068,-6.271058997383087
white,"[255, 255, 255]",1355,626,53.373136950069544,-6.272447663303659
green,"[96, 184, 23]",1342,626,53.373137428928416,-6.27383632922423
white,"[255, 255, 255]",1329,626,53.37313790778729,-6.275224995144802
white,"[255, 255, 255]",1316,626,53.37313838664616,-6.276613661065373
white,"[255, 255, 255]",1303,626,53.373138865505034,-6.278002326985944
white,"[255, 255, 255]",1290,626,53.373139344363906,-6.2793909929065155
white,"[255, 255, 255]",1277,626,53.37313982322278,-6.280779658827087
white,"[255, 255, 255]",1265,626,53.373140265246356,-6.28206150429223
green,"[96, 184, 23]",1252,626,53.37314074410523,-6.283450170212801
green,"[96, 184, 23]",1239,626,53.3731412229641,-6.284838836133373
green,"[96, 184, 23]",1226,626,53.373141701822966,-6.286227502053944
green,"[96, 184, 23]",1213,626,53.37314218068184,-6.287616167974516
green,"[96, 184, 23]",1200,626,53.37314265954071,-6.289004833895087
green,"[96, 184, 23]",1187,626,53.373143138399584,-6.290393499815658
green,"[96, 184, 23]",1175,626,53.37314358042316,-6.291675345280801
green,"[96, 184, 23]",1162,626,53.37314405928203,-6.2930640112013725
green,"[96, 184, 23]",1149,626,53.373144538140906,-6.294452677121944
green,"[96, 184, 23]",1136,626,53.37314501699978,-6.2958413430425155
green,"[96, 184, 23]",1123,626,53.37314549585865,-6.297230008963087
green,"[96, 184, 23]",1110,626,53.37314597471752,-6.298618674883658
green,"[96, 184, 23]",1097,626,53.37314645357639,-6.300007340804229
green,"[96, 184, 23]",1085,626,53.373146895599966,-6.301289186269372
green,"[96, 184, 23]",1072,626,53.37314737445884,-6.302677852189944
green,"[96, 184, 23]",1059,626,53.37314785331771,-6.304066518110515
green,"[96, 184, 23]",1046,626,53.373148332176584,-6.305455184031087
green,"[96, 184, 23]",1033,626,53.373148811035456,-6.306843849951658
white,"[255, 255, 255]",1020,626,53.37314928989433,-6.30823251587223
white,"[255, 255, 255]",1007,626,53.3731497687532,-6.3096211817928
green,"[96, 184, 23]",995,626,53.37315021077677,-6.310903027257943
green,"[96, 184, 23]",982,626,53.373150689635644,-6.312291693178515
green,"[96, 184, 23]",969,626,53.373151168494516,-6.313680359099086
red,"[235, 52, 0]",956,626,53.37315164735339,-6.315069025019658
red,"[235, 52, 0]",943,626,53.37315212621226,-6.316457690940229
red,"[235, 52, 0]",930,626,53.373152605071134,-6.317846356860801
red,"[235, 52, 0]",917,626,53.373153083930006,-6.319235022781371
green,"[96, 184, 23]",905,626,53.373153525953576,-6.320516868246514
green,"[96, 184, 23]",892,626,53.37315400481245,-6.321905534167086
green,"[96, 184, 23]",879,626,53.37315448367132,-6.323294200087657
green,"[96, 184, 23]",866,626,53.373154962530194,-6.324682866008229
green,"[96, 184, 23]",853,626,53.373155441389066,-6.3260715319288
green,"[96, 184, 23]",840,626,53.37315592024794,-6.327460197849372
green,"[96, 184, 23]",827,626,53.37315639910681,-6.328848863769943
red,"[235, 52, 0]",815,626,53.37315684113039,-6.330130709235085
green,"[96, 184, 23]",802,626,53.373157319989254,-6.331519375155657
white,"[255, 255, 255]",2654,613,53.37391833921853,-6.1336867380182785
white,"[255, 255, 255]",2641,613,53.3739188180774,-6.13507540393885
white,"[255, 255, 255]",2628,613,53.37391929693627,-6.136464069859421
green,"[96, 184, 23]",2615,613,53.373919775795144,-6.137852735779992
white,"[255, 255, 255]",2603,613,53.37392021781872,-6.139134581245135
white,"[255, 255, 255]",2590,613,53.373920696677594,-6.1405232471657065
white,"[255, 255, 255]",2577,613,53.373921175536466,-6.141911913086278
white,"[255, 255, 255]",2564,613,53.37392165439533,-6.14330057900685
green,"[96, 184, 23]",2551,613,53.373922133254204,-6.144689244927421
white,"[255, 255, 255]",2538,613,53.37392261211308,-6.146077910847993
green,"[96, 184, 23]",2525,613,53.37392309097195,-6.147466576768563
white,"[255, 255, 255]",2513,613,53.373923532995526,-6.148748422233706
