proper_colour_name,proper_colour,x,y,latitude,longitude
yellow,"[235, 52, 0]",1633,737,53.3657673928044,-6.231202587540578
orange,"[235, 52, 0]",1621,737,53.36576769752965,-6.232503789745662
green,"[96, 184, 23]",1595,737,53.36576835776768,-6.235323061190012
yellow,"[235, 52, 0]",1583,737,53.365768662492926,-6.236624263395097
green,"[96, 184, 23]",1570,737,53.36576899261194,-6.238033899117271
yellow,"[235, 52, 0]",1557,737,53.36576932273096,-6.239443534839446
green,"[96, 184, 23]",1544,737,53.36576965284997,-6.24085317056162
yellow,"[235, 52, 0]",1531,737,53.365769982968985,-6.242262806283796
green,"[96, 184, 23]",1506,737,53.36577061781325,-6.244973644211055
green,"[96, 184, 23]",1481,737,53.36577125265751,-6.247684482138314
green,"[96, 184, 23]",1468,737,53.36577158277653,-6.249094117860489
yellow,"[235, 52, 0]",1405,737,53.365773182584064,-6.255925429437182
green,"[96, 184, 23]",1392,737,53.36577351270308,-6.2573350651593564
green,"[96, 184, 23]",1379,737,53.365773842822094,-6.258744700881532
yellow,"[235, 52, 0]",1367,737,53.36577414754734,-6.260045903086616
green,"[96, 184, 23]",1341,737,53.36577480778537,-6.262865174530965
yellow,"[235, 52, 0]",1329,737,53.36577511251062,-6.26416637673605
yellow,"[235, 52, 0]",1316,737,53.365775442629634,-6.265576012458224
green,"[96, 184, 23]",1303,737,53.36577577274865,-6.266985648180399
yellow,"[235, 52, 0]",1291,737,53.365776077473896,-6.268286850385484
green,"[96, 184, 23]",1278,737,53.36577640759291,-6.269696486107659
green,"[96, 184, 23]",1265,737,53.365776737711926,-6.271106121829833
green,"[96, 184, 23]",1253,737,53.36577704243717,-6.272407324034917
green,"[96, 184, 23]",1240,737,53.36577737255619,-6.2738169597570925
green,"[96, 184, 23]",1202,737,53.365778337519465,-6.277937433406526
yellow,"[235, 52, 0]",1189,737,53.36577866763848,-6.279347069128701
green,"[96, 184, 23]",1151,737,53.36577963260176,-6.283467542778135
green,"[96, 184, 23]",1139,737,53.365779937327005,-6.28476874498322
yellow,"[235, 52, 0]",1126,737,53.36578026744602,-6.286178380705394
green,"[96, 184, 23]",1113,737,53.36578059756504,-6.287588016427569
green,"[96, 184, 23]",1101,737,53.36578090229028,-6.2888892186326535
yellow,"[235, 52, 0]",1088,737,53.3657812324093,-6.290298854354829
yellow,"[235, 52, 0]",1075,737,53.36578156252831,-6.291708490077003
green,"[96, 184, 23]",1063,737,53.36578186725356,-6.293009692282087
green,"[96, 184, 23]",1050,737,53.365782197372575,-6.294419328004262
red,"[235, 52, 0]",1037,737,53.36578252749159,-6.295828963726437
green,"[96, 184, 23]",1025,737,53.36578283221684,-6.297130165931521
yellow,"[235, 52, 0]",1012,737,53.36578316233585,-6.298539801653696
green,"[96, 184, 23]",999,737,53.36578349245487,-6.29994943737587
green,"[96, 184, 23]",987,737,53.365783797180114,-6.301250639580955
green,"[96, 184, 23]",936,737,53.365785092262406,-6.306780748952564
orange,"[235, 52, 0]",911,737,53.36578572710667,-6.309491586879823
yellow,"[235, 52, 0]",898,737,53.36578605722568,-6.310901222601998
yellow,"[235, 52, 0]",885,737,53.3657863873447,-6.312310858324173
green,"[96, 184, 23]",873,737,53.36578669206994,-6.313612060529257
green,"[96, 184, 23]",809,737,53.36578831727125,-6.32055180562304
green,"[96, 184, 23]",797,737,53.365788621996494,-6.321853007828125
yellow,"[235, 52, 0]",784,737,53.36578895211552,-6.3232626435503
green,"[96, 184, 23]",2165,725,53.366531187826894,-6.17351505321412
orange,"[235, 52, 0]",2153,725,53.36653149255213,-6.174816255419205
yellow,"[235, 52, 0]",2127,725,53.36653215279017,-6.177635526863554
yellow,"[235, 52, 0]",2115,725,53.36653245751541,-6.178936729068639
red,"[235, 52, 0]",2102,725,53.36653278763443,-6.180346364790814
green,"[96, 184, 23]",2089,725,53.36653311775345,-6.181756000512989
green,"[96, 184, 23]",2077,725,53.36653342247869,-6.183057202718073
green,"[96, 184, 23]",2064,725,53.3665337525977,-6.184466838440248
red,"[235, 52, 0]",2051,725,53.366534082716726,-6.185876474162423
green,"[96, 184, 23]",2039,725,53.366534387441966,-6.187177676367507
green,"[96, 184, 23]",2026,725,53.36653471756098,-6.188587312089681
green,"[96, 184, 23]",2013,725,53.36653504768,-6.189996947811856
green,"[96, 184, 23]",2001,725,53.36653535240524,-6.191298150016941
green,"[96, 184, 23]",1988,725,53.36653568252426,-6.192707785739116
red,"[235, 52, 0]",1975,725,53.36653601264328,-6.19411742146129
yellow,"[235, 52, 0]",1963,725,53.36653631736852,-6.195418623666375
green,"[96, 184, 23]",1950,725,53.366536647487536,-6.19682825938855
yellow,"[235, 52, 0]",1937,725,53.36653697760656,-6.198237895110724
green,"[96, 184, 23]",1925,725,53.3665372823318,-6.199539097315808
green,"[96, 184, 23]",1912,725,53.36653761245081,-6.200948733037984
red,"[235, 52, 0]",1887,725,53.36653824729508,-6.203659570965242
red,"[235, 52, 0]",1874,725,53.36653857741409,-6.205069206687417
yellow,"[235, 52, 0]",1836,725,53.36653954237737,-6.209189680336851
yellow,"[235, 52, 0]",1823,725,53.36653987249639,-6.210599316059026
green,"[96, 184, 23]",1811,725,53.36654017722163,-6.211900518264111
green,"[96, 184, 23]",1798,725,53.366540507340645,-6.213310153986285
yellow,"[235, 52, 0]",1785,725,53.36654083745966,-6.21471978970846
orange,"[235, 52, 0]",1773,725,53.36654114218491,-6.2160209919135445
yellow,"[235, 52, 0]",1760,725,53.36654147230392,-6.21743062763572
green,"[96, 184, 23]",1747,725,53.36654180242294,-6.218840263357894
green,"[96, 184, 23]",1735,725,53.36654210714818,-6.220141465562978
green,"[96, 184, 23]",1697,725,53.36654307211146,-6.224261939212412
yellow,"[235, 52, 0]",1684,725,53.36654340223048,-6.225671574934587
red,"[235, 52, 0]",1671,725,53.36654373234949,-6.227081210656762
yellow,"[235, 52, 0]",1659,725,53.36654403707474,-6.228382412861846
green,"[96, 184, 23]",1646,725,53.36654436719376,-6.229792048584021
green,"[96, 184, 23]",1633,725,53.36654469731277,-6.231201684306196
green,"[96, 184, 23]",1621,725,53.366545002038016,-6.232502886511281
yellow,"[235, 52, 0]",1608,725,53.36654533215703,-6.233912522233455
yellow,"[235, 52, 0]",1595,725,53.366545662276046,-6.23532215795563
yellow,"[235, 52, 0]",1583,725,53.366545967001294,-6.236623360160714
green,"[96, 184, 23]",1570,725,53.36654629712031,-6.238032995882889
green,"[96, 184, 23]",1557,725,53.36654662723932,-6.239442631605064
green,"[96, 184, 23]",1544,725,53.366546957358345,-6.240852267327239
yellow,"[235, 52, 0]",1531,725,53.36654728747736,-6.242261903049413
yellow,"[235, 52, 0]",1519,725,53.3665475922026,-6.2435631052544975
yellow,"[235, 52, 0]",1506,725,53.366547922321615,-6.244972740976673
orange,"[235, 52, 0]",1493,725,53.36654825244064,-6.246382376698847
orange,"[235, 52, 0]",1481,725,53.36654855716588,-6.247683578903931
green,"[96, 184, 23]",1468,725,53.36654888728489,-6.2490932146261065
green,"[96, 184, 23]",1455,725,53.36654921740392,-6.250502850348282
red,"[235, 52, 0]",1443,725,53.36654952212916,-6.251804052553366
orange,"[235, 52, 0]",1430,725,53.36654985224817,-6.25321368827554
yellow,"[235, 52, 0]",1417,725,53.36655018236719,-6.254623323997715
yellow,"[235, 52, 0]",1405,725,53.36655048709243,-6.2559245262028
green,"[96, 184, 23]",1392,725,53.36655081721145,-6.257334161924974
green,"[96, 184, 23]",1379,725,53.36655114733047,-6.258743797647149
yellow,"[235, 52, 0]",1367,725,53.36655145205571,-6.260044999852234
yellow,"[235, 52, 0]",1354,725,53.36655178217472,-6.261454635574409
green,"[96, 184, 23]",1341,725,53.36655211229375,-6.262864271296583
green,"[96, 184, 23]",1329,725,53.36655241701899,-6.264165473501667
yellow,"[235, 52, 0]",1316,725,53.366552747138,-6.2655751092238425
yellow,"[235, 52, 0]",1303,725,53.366553077257024,-6.266984744946017
green,"[96, 184, 23]",1291,725,53.36655338198226,-6.268285947151101
green,"[96, 184, 23]",1278,725,53.36655371210128,-6.269695582873276
yellow,"[235, 52, 0]",1265,725,53.3665540422203,-6.2711052185954514
green,"[96, 184, 23]",1253,725,53.36655434694554,-6.272406420800535
green,"[96, 184, 23]",1240,725,53.36655467706456,-6.27381605652271
yellow,"[235, 52, 0]",1215,725,53.36655531190882,-6.27652689444997
yellow,"[235, 52, 0]",1189,725,53.36655597214685,-6.279346165894319
yellow,"[235, 52, 0]",1177,725,53.366556276872096,-6.280647368099404
green,"[96, 184, 23]",1164,725,53.36655660699111,-6.282057003821578
yellow,"[235, 52, 0]",1151,725,53.366556937110126,-6.283466639543753
green,"[96, 184, 23]",1139,725,53.36655724183537,-6.284767841748837
green,"[96, 184, 23]",1126,725,53.36655757195439,-6.286177477471012
green,"[96, 184, 23]",1113,725,53.3665579020734,-6.287587113193187
yellow,"[235, 52, 0]",1101,725,53.36655820679865,-6.288888315398271
green,"[96, 184, 23]",1088,725,53.36655853691767,-6.290297951120446
green,"[96, 184, 23]",1075,725,53.36655886703668,-6.29170758684262
green,"[96, 184, 23]",1063,725,53.36655917176193,-6.293008789047705
green,"[96, 184, 23]",1050,725,53.36655950188094,-6.29441842476988
green,"[96, 184, 23]",1037,725,53.36655983199996,-6.295828060492055
green,"[96, 184, 23]",1025,725,53.366560136725205,-6.297129262697139
green,"[96, 184, 23]",1012,725,53.36656046684422,-6.298538898419314
green,"[96, 184, 23]",999,725,53.36656079696324,-6.299948534141489
yellow,"[235, 52, 0]",987,725,53.36656110168848,-6.301249736346573
green,"[96, 184, 23]",949,725,53.36656206665176,-6.305370209996007
green,"[96, 184, 23]",873,725,53.36656399657832,-6.313611157294875
green,"[96, 184, 23]",860,725,53.36656432669733,-6.31502079301705
yellow,"[235, 52, 0]",835,725,53.36656496154159,-6.317731630944309
green,"[96, 184, 23]",822,725,53.366565291660606,-6.319141266666484
green,"[96, 184, 23]",809,725,53.36656562177962,-6.320550902388659
green,"[96, 184, 23]",797,725,53.36656592650487,-6.321852104593742
green,"[96, 184, 23]",784,725,53.36656625662389,-6.3232617403159175
green,"[96, 184, 23]",771,725,53.3665665867429,-6.324671376038093
green,"[96, 184, 23]",657,725,53.36656948163273,-6.337032796986394
yellow,"[235, 52, 0]",2165,712,53.36737326771096,-6.173514074710207
green,"[96, 184, 23]",2153,712,53.36737357243621,-6.174815276915291
green,"[96, 184, 23]",2140,712,53.36737390255522,-6.1762249126374655
yellow,"[235, 52, 0]",2127,712,53.36737423267424,-6.177634548359641
green,"[96, 184, 23]",2089,712,53.36737519763752,-6.1817550220090745
yellow,"[235, 52, 0]",2077,712,53.36737550236276,-6.183056224214159
green,"[96, 184, 23]",2064,712,53.36737583248178,-6.184465859936334
green,"[96, 184, 23]",2051,712,53.36737616260079,-6.185875495658508
yellow,"[235, 52, 0]",2039,712,53.36737646732604,-6.187176697863593
orange,"[235, 52, 0]",2026,712,53.367376797445054,-6.188586333585768
red,"[235, 52, 0]",2013,712,53.36737712756407,-6.189995969307942
green,"[96, 184, 23]",2001,712,53.36737743228932,-6.1912971715130265
green,"[96, 184, 23]",1988,712,53.36737776240833,-6.192706807235202
yellow,"[235, 52, 0]",1975,712,53.36737809252735,-6.194116442957377
yellow,"[235, 52, 0]",1963,712,53.367378397252594,-6.19541764516246
green,"[96, 184, 23]",1950,712,53.36737872737161,-6.196827280884635
yellow,"[235, 52, 0]",1937,712,53.36737905749062,-6.1982369166068105
green,"[96, 184, 23]",1925,712,53.36737936221587,-6.199538118811895
green,"[96, 184, 23]",1899,712,53.3673800224539,-6.202357390256244
green,"[96, 184, 23]",1887,712,53.36738032717915,-6.203658592461329
yellow,"[235, 52, 0]",1874,712,53.36738065729816,-6.205068228183503
yellow,"[235, 52, 0]",1861,712,53.36738098741718,-6.206477863905678
green,"[96, 184, 23]",1849,712,53.367381292142426,-6.207779066110763
yellow,"[235, 52, 0]",1836,712,53.36738162226144,-6.209188701832938
yellow,"[235, 52, 0]",1823,712,53.367381952380455,-6.210598337555112
yellow,"[235, 52, 0]",1811,712,53.3673822571057,-6.211899539760196
green,"[96, 184, 23]",1798,712,53.36738258722472,-6.213309175482372
red,"[235, 52, 0]",1785,712,53.36738291734373,-6.214718811204546
green,"[96, 184, 23]",1773,712,53.36738322206898,-6.21602001340963
orange,"[235, 52, 0]",1760,712,53.367383552188,-6.217429649131805
yellow,"[235, 52, 0]",1747,712,53.36738388230701,-6.21883928485398
yellow,"[235, 52, 0]",1735,712,53.36738418703226,-6.220140487059064
green,"[96, 184, 23]",1722,712,53.36738451715127,-6.221550122781239
yellow,"[235, 52, 0]",1709,712,53.36738484727029,-6.222959758503414
green,"[96, 184, 23]",1697,712,53.367385151995535,-6.224260960708499
yellow,"[235, 52, 0]",1671,712,53.367385812233564,-6.227080232152848
orange,"[235, 52, 0]",1659,712,53.36738611695881,-6.2283814343579325
green,"[96, 184, 23]",1646,712,53.36738644707783,-6.229791070080107
yellow,"[235, 52, 0]",1633,712,53.36738677719684,-6.231200705802282
yellow,"[235, 52, 0]",1621,712,53.36738708192209,-6.232501908007366
green,"[96, 184, 23]",1608,712,53.367387412041104,-6.233911543729541
green,"[96, 184, 23]",1595,712,53.36738774216012,-6.235321179451716
green,"[96, 184, 23]",1583,712,53.36738804688536,-6.2366223816568
green,"[96, 184, 23]",1570,712,53.36738837700438,-6.238032017378975
green,"[96, 184, 23]",1557,712,53.3673887071234,-6.239441653101149
green,"[96, 184, 23]",1544,712,53.36738903724241,-6.2408512888233245
yellow,"[235, 52, 0]",1531,712,53.36738936736143,-6.2422609245455
green,"[96, 184, 23]",1506,712,53.36739000220569,-6.244971762472758
orange,"[235, 52, 0]",1481,712,53.36739063704995,-6.247682600400018
green,"[96, 184, 23]",1468,712,53.367390967168966,-6.249092236122192
green,"[96, 184, 23]",1455,712,53.36739129728798,-6.250501871844367
green,"[96, 184, 23]",1443,712,53.36739160201323,-6.251803074049452
red,"[235, 52, 0]",1430,712,53.36739193213224,-6.253212709771626
yellow,"[235, 52, 0]",1417,712,53.36739226225126,-6.254622345493801
yellow,"[235, 52, 0]",1405,712,53.367392566976505,-6.2559235476988855
red,"[235, 52, 0]",1392,712,53.36739289709552,-6.257333183421061
yellow,"[235, 52, 0]",1379,712,53.367393227214535,-6.258742819143235
green,"[96, 184, 23]",1367,712,53.36739353193978,-6.260044021348319
yellow,"[235, 52, 0]",1354,712,53.3673938620588,-6.261453657070494
green,"[96, 184, 23]",1341,712,53.36739419217781,-6.262863292792669
yellow,"[235, 52, 0]",1329,712,53.36739449690306,-6.264164494997753
yellow,"[235, 52, 0]",1316,712,53.36739482702208,-6.265574130719928
yellow,"[235, 52, 0]",1303,712,53.36739515714109,-6.266983766442103
yellow,"[235, 52, 0]",1291,712,53.36739546186634,-6.268284968647188
green,"[96, 184, 23]",1278,712,53.36739579198535,-6.269694604369362
green,"[96, 184, 23]",1265,712,53.36739612210437,-6.271104240091537
green,"[96, 184, 23]",1253,712,53.367396426829615,-6.272405442296622
yellow,"[235, 52, 0]",1240,712,53.36739675694863,-6.273815078018796
green,"[96, 184, 23]",1164,712,53.367398686875184,-6.282056025317664
green,"[96, 184, 23]",1139,712,53.36739932171945,-6.284766863244923
yellow,"[235, 52, 0]",1126,712,53.36739965183846,-6.286176498967098
green,"[96, 184, 23]",1113,712,53.36739998195748,-6.287586134689272
yellow,"[235, 52, 0]",1101,712,53.36740028668272,-6.288887336894357
green,"[96, 184, 23]",1088,712,53.36740061680174,-6.290296972616532
green,"[96, 184, 23]",1075,712,53.36740094692075,-6.291706608338707
yellow,"[235, 52, 0]",1063,712,53.367401251646,-6.293007810543791
green,"[96, 184, 23]",1050,712,53.367401581765016,-6.294417446265966
green,"[96, 184, 23]",1037,712,53.36740191188403,-6.295827081988141
green,"[96, 184, 23]",1012,712,53.36740254672829,-6.2985379199154
green,"[96, 184, 23]",999,712,53.36740287684731,-6.299947555637575
yellow,"[235, 52, 0]",987,712,53.36740318157255,-6.301248757842659
yellow,"[235, 52, 0]",961,712,53.367403841810585,-6.304068029287008
green,"[96, 184, 23]",873,712,53.36740607646238,-6.31361017879096
green,"[96, 184, 23]",860,712,53.3674064065814,-6.315019814513136
green,"[96, 184, 23]",847,712,53.36740673670042,-6.316429450235311
green,"[96, 184, 23]",835,712,53.36740704142566,-6.317730652440395
green,"[96, 184, 23]",809,712,53.367407701663694,-6.3205499238847445
green,"[96, 184, 23]",2368,699,53.36821019265963,-6.151501092236948
yellow,"[235, 52, 0]",2153,699,53.36821565232027,-6.174814298411377
green,"[96, 184, 23]",2140,699,53.36821598243929,-6.176223934133551
red,"[235, 52, 0]",2127,699,53.36821631255831,-6.177633569855726
green,"[96, 184, 23]",2115,699,53.36821661728355,-6.178934772060811
green,"[96, 184, 23]",2102,699,53.368216947402566,-6.180344407782986
yellow,"[235, 52, 0]",2089,699,53.36821727752159,-6.18175404350516
yellow,"[235, 52, 0]",2077,699,53.36821758224683,-6.183055245710245
green,"[96, 184, 23]",2064,699,53.36821791236584,-6.18446488143242
orange,"[235, 52, 0]",2051,699,53.36821824248486,-6.185874517154594
green,"[96, 184, 23]",2039,699,53.368218547210105,-6.187175719359678
green,"[96, 184, 23]",2026,699,53.36821887732912,-6.1885853550818535
yellow,"[235, 52, 0]",2013,699,53.368219207448135,-6.189994990804029
green,"[96, 184, 23]",2001,699,53.36821951217338,-6.191296193009113
orange,"[235, 52, 0]",1988,699,53.3682198422924,-6.192705828731287
yellow,"[235, 52, 0]",1975,699,53.36822017241141,-6.194115464453462
green,"[96, 184, 23]",1963,699,53.36822047713666,-6.195416666658547
yellow,"[235, 52, 0]",1950,699,53.36822080725568,-6.196826302380721
green,"[96, 184, 23]",1937,699,53.36822113737469,-6.198235938102896
green,"[96, 184, 23]",1925,699,53.36822144209994,-6.199537140307981
yellow,"[235, 52, 0]",1912,699,53.36822177221895,-6.200946776030156
green,"[96, 184, 23]",1899,699,53.36822210233797,-6.20235641175233
green,"[96, 184, 23]",1887,699,53.368222407063215,-6.203657613957414
yellow,"[235, 52, 0]",1861,699,53.36822306730125,-6.206476885401764
green,"[96, 184, 23]",1849,699,53.36822337202649,-6.207778087606848
yellow,"[235, 52, 0]",1836,699,53.36822370214551,-6.209187723329023
yellow,"[235, 52, 0]",1823,699,53.36822403226452,-6.210597359051198
green,"[96, 184, 23]",1811,699,53.36822433698977,-6.211898561256282
red,"[235, 52, 0]",1798,699,53.368224667108784,-6.213308196978457
green,"[96, 184, 23]",1785,699,53.3682249972278,-6.214717832700632
green,"[96, 184, 23]",1773,699,53.368225301953046,-6.216019034905717
green,"[96, 184, 23]",1760,699,53.36822563207206,-6.217428670627891
yellow,"[235, 52, 0]",1709,699,53.36822692715435,-6.2229587799995
green,"[96, 184, 23]",1697,699,53.3682272318796,-6.224259982204584
yellow,"[235, 52, 0]",1684,699,53.368227561998616,-6.225669617926759
yellow,"[235, 52, 0]",1671,699,53.36822789211763,-6.227079253648934
green,"[96, 184, 23]",1659,699,53.36822819684288,-6.228380455854018
green,"[96, 184, 23]",1646,699,53.36822852696189,-6.229790091576193
green,"[96, 184, 23]",1633,699,53.36822885708091,-6.231199727298368
green,"[96, 184, 23]",1621,699,53.36822916180616,-6.232500929503452
yellow,"[235, 52, 0]",1608,699,53.36822949192517,-6.233910565225627
green,"[96, 184, 23]",1595,699,53.368229822044185,-6.235320200947802
green,"[96, 184, 23]",1583,699,53.36823012676943,-6.236621403152886
green,"[96, 184, 23]",1570,699,53.36823045688845,-6.238031038875061
green,"[96, 184, 23]",1557,699,53.36823078700746,-6.239440674597236
yellow,"[235, 52, 0]",1544,699,53.36823111712648,-6.24085031031941
yellow,"[235, 52, 0]",1531,699,53.3682314472455,-6.242259946041585
green,"[96, 184, 23]",1506,699,53.36823208208976,-6.244970783968844
yellow,"[235, 52, 0]",1354,699,53.368235941942864,-6.26145267856658
yellow,"[235, 52, 0]",1341,699,53.36823627206188,-6.262862314288755
green,"[96, 184, 23]",1329,699,53.368236576787126,-6.26416351649384
yellow,"[235, 52, 0]",1316,699,53.36823690690614,-6.265573152216014
yellow,"[235, 52, 0]",1303,699,53.36823723702516,-6.266982787938189
yellow,"[235, 52, 0]",1291,699,53.3682375417504,-6.268283990143273
yellow,"[235, 52, 0]",1278,699,53.36823787186942,-6.2696936258654485
red,"[235, 52, 0]",1265,699,53.36823820198843,-6.271103261587623
orange,"[235, 52, 0]",1253,699,53.36823850671368,-6.272404463792707
yellow,"[235, 52, 0]",1240,699,53.368238836832695,-6.273814099514882
yellow,"[235, 52, 0]",1227,699,53.36823916695171,-6.275223735237057
green,"[96, 184, 23]",1202,699,53.36823980179597,-6.277934573164316
green,"[96, 184, 23]",1126,699,53.36824173172253,-6.286175520463184
green,"[96, 184, 23]",1113,699,53.36824206184154,-6.287585156185359
green,"[96, 184, 23]",1088,699,53.368242696685805,-6.2902959941126175
green,"[96, 184, 23]",1075,699,53.36824302680482,-6.291705629834793
green,"[96, 184, 23]",1063,699,53.36824333153007,-6.293006832039877
yellow,"[235, 52, 0]",1050,699,53.36824366164908,-6.294416467762052
green,"[96, 184, 23]",1037,699,53.3682439917681,-6.295826103484226
green,"[96, 184, 23]",1025,699,53.368244296493344,-6.297127305689311
green,"[96, 184, 23]",1012,699,53.36824462661236,-6.298536941411486
green,"[96, 184, 23]",999,699,53.368244956731374,-6.29994657713366
green,"[96, 184, 23]",987,699,53.36824526145662,-6.301247779338745
yellow,"[235, 52, 0]",974,699,53.36824559157564,-6.30265741506092
green,"[96, 184, 23]",936,699,53.368246556538914,-6.306777888710354
red,"[235, 52, 0]",911,699,53.368247191383176,-6.309488726637613
green,"[96, 184, 23]",898,699,53.36824752150219,-6.310898362359787
green,"[96, 184, 23]",885,699,53.368247851621206,-6.3123079980819625
green,"[96, 184, 23]",860,699,53.36824848646547,-6.315018836009221
green,"[96, 184, 23]",847,699,53.36824881658448,-6.316428471731396
yellow,"[235, 52, 0]",835,699,53.36824912130973,-6.317729673936481
yellow,"[235, 52, 0]",822,699,53.368249451428746,-6.319139309658656
green,"[96, 184, 23]",809,699,53.36824978154776,-6.32054894538083
green,"[96, 184, 23]",784,699,53.36825041639202,-6.32325978330809
green,"[96, 184, 23]",771,699,53.36825074651104,-6.324669419030264
green,"[96, 184, 23]",2305,687,53.36898909697554,-6.1583315005792585
green,"[96, 184, 23]",2292,687,53.36898942709456,-6.159741136301434
green,"[96, 184, 23]",2127,687,53.36899361706668,-6.177632666621344
yellow,"[235, 52, 0]",2115,687,53.368993921791926,-6.178933868826428
green,"[96, 184, 23]",2102,687,53.36899425191094,-6.180343504548604
yellow,"[235, 52, 0]",2064,687,53.36899521687422,-6.184463978198037
green,"[96, 184, 23]",2039,687,53.36899585171848,-6.187174816125297
green,"[96, 184, 23]",2026,687,53.368996181837495,-6.188584451847471
green,"[96, 184, 23]",2013,687,53.36899651195651,-6.189994087569646
green,"[96, 184, 23]",2001,687,53.36899681668176,-6.191295289774731
green,"[96, 184, 23]",1988,687,53.36899714680077,-6.192704925496905
yellow,"[235, 52, 0]",1975,687,53.36899747691979,-6.19411456121908
green,"[96, 184, 23]",1963,687,53.36899778164504,-6.1954157634241644
green,"[96, 184, 23]",1950,687,53.36899811176405,-6.19682539914634
green,"[96, 184, 23]",1937,687,53.368998441883065,-6.198235034868514
green,"[96, 184, 23]",1925,687,53.36899874660831,-6.199536237073598
green,"[96, 184, 23]",1912,687,53.36899907672733,-6.200945872795773
green,"[96, 184, 23]",1899,687,53.36899940684634,-6.202355508517948
green,"[96, 184, 23]",1887,687,53.36899971157159,-6.203656710723032
yellow,"[235, 52, 0]",1874,687,53.369000041690605,-6.205066346445207
yellow,"[235, 52, 0]",1861,687,53.36900037180962,-6.206475982167382
yellow,"[235, 52, 0]",1849,687,53.36900067653487,-6.207777184372466
yellow,"[235, 52, 0]",1836,687,53.36900100665388,-6.209186820094641
green,"[96, 184, 23]",1811,687,53.369001641498144,-6.2118976580219005
green,"[96, 184, 23]",1798,687,53.36900197161716,-6.213307293744075
green,"[96, 184, 23]",1785,687,53.369002301736174,-6.21471692946625
green,"[96, 184, 23]",1735,687,53.36900357142469,-6.220138605320768
green,"[96, 184, 23]",1697,687,53.36900453638797,-6.224259078970202
yellow,"[235, 52, 0]",1684,687,53.36900486650699,-6.225668714692377
green,"[96, 184, 23]",1659,687,53.369005501351246,-6.228379552619636
green,"[96, 184, 23]",1646,687,53.36900583147027,-6.229789188341811
green,"[96, 184, 23]",1633,687,53.36900616158928,-6.231198824063986
green,"[96, 184, 23]",1621,687,53.36900646631453,-6.23250002626907
green,"[96, 184, 23]",1608,687,53.369006796433546,-6.233909661991245
green,"[96, 184, 23]",1595,687,53.36900712655256,-6.23531929771342
green,"[96, 184, 23]",1583,687,53.3690074312778,-6.236620499918504
green,"[96, 184, 23]",1570,687,53.36900776139682,-6.238030135640678
green,"[96, 184, 23]",1557,687,53.36900809151584,-6.2394397713628535
yellow,"[235, 52, 0]",1544,687,53.36900842163485,-6.240849407085029
red,"[235, 52, 0]",1519,687,53.36900905647912,-6.243560245012287
orange,"[235, 52, 0]",1506,687,53.36900938659813,-6.244969880734463
yellow,"[235, 52, 0]",1493,687,53.36900971671714,-6.246379516456637
yellow,"[235, 52, 0]",1468,687,53.36901035156141,-6.249090354383896
yellow,"[235, 52, 0]",1455,687,53.36901068168042,-6.250499990106071
yellow,"[235, 52, 0]",1443,687,53.36901098640567,-6.251801192311155
green,"[96, 184, 23]",1430,687,53.36901131652469,-6.25321082803333
green,"[96, 184, 23]",1417,687,53.3690116466437,-6.254620463755505
green,"[96, 184, 23]",1405,687,53.36901195136895,-6.25592166596059
green,"[96, 184, 23]",1392,687,53.36901228148796,-6.257331301682764
green,"[96, 184, 23]",1379,687,53.369012611606976,-6.258740937404939
green,"[96, 184, 23]",1367,687,53.369012916332224,-6.260042139610023
yellow,"[235, 52, 0]",1354,687,53.36901324645124,-6.261451775332198
green,"[96, 184, 23]",1341,687,53.369013576570254,-6.262861411054373
yellow,"[235, 52, 0]",1329,687,53.3690138812955,-6.264162613259457
green,"[96, 184, 23]",1316,687,53.36901421141452,-6.265572248981632
yellow,"[235, 52, 0]",1303,687,53.36901454153353,-6.266981884703807
green,"[96, 184, 23]",1291,687,53.36901484625878,-6.268283086908891
yellow,"[235, 52, 0]",1278,687,53.36901517637779,-6.269692722631066
green,"[96, 184, 23]",1265,687,53.36901550649681,-6.27110235835324
yellow,"[235, 52, 0]",1253,687,53.36901581122205,-6.272403560558325
red,"[235, 52, 0]",1227,687,53.369016471460085,-6.275222832002674
yellow,"[235, 52, 0]",1189,687,53.36901743642336,-6.279343305652109
yellow,"[235, 52, 0]",1177,687,53.3690177411486,-6.280644507857193
yellow,"[235, 52, 0]",1101,687,53.36901967107516,-6.288885455156061
green,"[96, 184, 23]",1088,687,53.36902000119418,-6.290295090878236
yellow,"[235, 52, 0]",1075,687,53.3690203313132,-6.29170472660041
green,"[96, 184, 23]",1037,687,53.36902129627647,-6.295825200249844
green,"[96, 184, 23]",1025,687,53.36902160100171,-6.2971264024549285
green,"[96, 184, 23]",1012,687,53.369021931120734,-6.298536038177104
green,"[96, 184, 23]",999,687,53.36902226123975,-6.299945673899279
yellow,"[235, 52, 0]",987,687,53.36902256596499,-6.301246876104362
green,"[96, 184, 23]",974,687,53.369022896084005,-6.302656511826537
yellow,"[235, 52, 0]",961,687,53.36902322620303,-6.3040661475487125
green,"[96, 184, 23]",949,687,53.36902353092827,-6.305367349753797
yellow,"[235, 52, 0]",936,687,53.36902386104728,-6.306776985475971
green,"[96, 184, 23]",898,687,53.36902482601056,-6.310897459125405
green,"[96, 184, 23]",885,687,53.36902515612958,-6.31230709484758
yellow,"[235, 52, 0]",873,687,53.36902546085482,-6.313608297052665
